ID,Titolo,Generi,Punteggio_Utente,Stato_Utente,Punteggio_Medio,Rank,Popolarita
18906,Love Allergen,"Comedy, Romance, School, Shounen, Supernatural",6,completed,7.02,8801,9576
43759,Love Calendar,"Romance, Seinen",5,completed,6.97,9709,7414
1291,Love Celeb,"Romance, Shoujo",5,completed,6.98,9558,1755
89273,Love Comedy no Baka,"Comedy, Romance, Shoujo",0,on_hold,6.45,17454,9056
83883,Love Death.,"Action, Comedy, Girls Love, Romance, School",0,on_hold,6.66,14761,2681
90130,Love Dester,"Drama, Mystery, Romance, Sci-Fi, Shounen",0,reading,,38156,39736
16,Love Hina,"Award Winning, Comedy, Ecchi, Harem, Romance, Shounen",7,completed,7.77,1463,243
10252,Love Hotel no Ojousama,"Romance, School, Shoujo",0,on_hold,6.9,10752,17188
179297,Love Is Overkill,"Comedy, Romance, Shounen",0,reading,6.52,16687,23019
28174,Love Lab,"CGDCT, Comedy, Romance, School",0,on_hold,7.72,1706,4291
48251,Love Live!,"Music, School, Slice of Life",0,reading,7.5,3068,5544
3495,Love Master A,"Romance, School, Shoujo",0,on_hold,6.97,9618,15277
86919,Love Phantom,"Josei, Romance",0,on_hold,7.23,5845,12319
19295,Love Plus: Nene Days,"Ecchi, Romance, School, Seinen",0,on_hold,6.31,18726,20062
19262,Love Plus: Rinko Days,"Comedy, Romance, Shounen",7,completed,7.43,3597,3367
87292,Love Rerun,"Josei, Romance, Slice of Life",0,on_hold,6.93,10237,12281
56549,Love Riron,"Comedy, Ecchi, Harem, Romance, Seinen, Supernatural",0,reading,7.44,3541,3688
100708,Love Rush!,"Comedy, Harem, Romance, School, Shounen, Supernatural",0,reading,6.23,19290,4988
14236,Love So Life,"Childcare, Romance, Shoujo",8,completed,8.29,332,286
13235,Love Survival,"Romance, Shoujo",6,completed,7.03,8686,8465
84829,Love x Joint,"Comedy, Romance, School, Shoujo, Slice of Life",0,reading,7.04,8569,20257
14285,Love x Rob x Stockholm,"Action, Comedy, Romance, Shounen",0,on_hold,6.58,15860,17550
92667,Love You!,"Ecchi, Harem, Romance, Seinen",0,on_hold,6.01,20148,9580
15590,Love Yume Mix,"Comedy, Ecchi, Harem, Romance, School, Seinen, Supernatural",0,reading,6.86,11526,13810
16516,Love Zero,Shounen,0,on_hold,,23382,43843
17030,"Love, Hate, Love.","Josei, Romance",0,on_hold,6.68,14351,25711
2146,Love-Berrish!,"Comedy, Romance, School, Shoujo",5,completed,7.41,3830,1454
86990,Love★You,"Comedy, Harem, Romance, School, Supernatural",0,reading,,48056,55995
3288,Love♡Lucky!,"Comedy, Ecchi, Romance, Seinen, Showbiz",4,completed,7.38,4081,3804
84773,Love♥Mentalism,"Romance, School, Shoujo",0,on_hold,,47586,34738
1237,Love♥Monster,"Fantasy, Harem, Romance, School, Shoujo, Supernatural",6,completed,7.55,2685,1238
22903,Lovely Everywhere,"Comedy, Romance, School, Shoujo",6,completed,7.62,2229,5500
31,Lovely★Complex,"Award Winning, Comedy, Drama, Romance, School, Shoujo",7,completed,8.32,298,258
1497,Lovenista,"Romance, School, Shoujo",5,completed,6.91,10674,4516
4773,Lovey Dovey,"Love Polygon, Romance, School, Shoujo",5,completed,7.24,5669,5357
21583,Lucifer no Migite,"Drama, Medical, Psychological, Seinen",0,on_hold,7.13,7224,10228
3405,Luck Stealer,"Action, Drama, Shounen, Supernatural",7,completed,7.18,6452,5077
72187,Lugal Gigam,"Adventure, Fantasy",0,reading,,46053,51993
95521,Luger Code 1951,"Action, Fantasy, Military, Shounen, Supernatural",5,completed,6.54,16305,14264
113777,Lv2 kara Cheat datta Motoyuusha Kouho no Mattari Isekai Life,"Adventure, Fantasy, Isekai, Romance",0,reading,6.87,11241,9652
119152,Lv2 kara Cheat datta Motoyuusha Kouho no Mattari Isekai Life,"Adventure, Fantasy, Isekai, Romance",0,reading,7.14,7039,641
98360,Lv999 no Murabito,Fantasy,0,reading,6.99,9434,8933
106785,Lv999 no Murabito,Fantasy,0,on_hold,6.84,11802,820
102689,Lycanthrope Bouken Hoken,"Adventure, Comedy, Fantasy, Seinen",0,reading,6.58,15833,17147
24768,M-shiki Princess,Josei,0,on_hold,,35819,31054
52435,Ma no Kakera,"Horror, Shoujo",5,completed,7.53,2846,853
14818,Machi de Uwasa no Tengu no Ko,"Award Winning, Comedy, Romance, Shoujo, Supernatural",0,on_hold,6.84,11877,15301
58141,Machida-kun no Sekai,"Award Winning, Romance, School, Shoujo",0,on_hold,8.32,290,593
103815,Machigatta Ko wo Mahou Shoujo ni Shiteshimatta,"Comedy, Mahou Shoujo",0,on_hold,7.29,5049,1780
72893,Macmillian Koukou Joshi Koushiki Yakyuubu,"Comedy, Shounen, Slice of Life, Sports, Team Sports",0,on_hold,,46144,50812
99557,Macross Δ: Kuroki Tsubasa no Shiro Kishi,"Action, Josei, Mecha, Sci-Fi",0,reading,,40872,29398
171272,MAD,"Action, Drama, Sci-Fi, Shounen, Survival, Suspense",0,reading,7.43,3653,5107
173944,Madan no Ichi,"Fantasy, Shounen",0,reading,7.71,1754,1141
43393,Madan no Ou to Vanadis,"Action, Adventure, Fantasy, Harem, Military",0,reading,7.82,1304,3124
91941,Made in Abyss,"Adventure, Drama, Fantasy, Sci-Fi",0,reading,8.73,54,62
6874,Mado,"Drama, Mystery, Seinen, Slice of Life, Supernatural",5,completed,6.66,14710,17460
105436,Mado kara Madoka-chan,"Comedy, Seinen, Slice of Life",0,reading,7.28,5214,4914
39211,Mado no Mukougawa,"Comedy, School, Seinen, Slice of Life",0,on_hold,6.86,11426,21243
91657,Madonna wa Glass Case no Naka,"Comedy, Romance",4,completed,6.02,20108,11257
86657,Madorokkoshii wo Kimi to,"Josei, Romance, Slice of Life",4,completed,6.31,18773,17954
109091,Madoromi Barmaid,"Gourmet, Seinen, Slice of Life, Workplace",0,reading,7.31,4801,7535
85529,Madoromi-chan ga Iku.,"Childcare, Comedy, Seinen, Slice of Life",7,completed,7.38,4137,3493
122016,Madou no Keifu,Fantasy,0,reading,7.34,4479,7242
120895,Madougushi Dahliya wa Utsumukanai: Kyou kara Jiyuu na Shokunin Life,"Fantasy, Slice of Life",0,reading,6.74,13495,11413
85195,Madoushi wa Heibon wo Nozomu,"Fantasy, Josei",0,reading,,47644,43274
89741,Madowanai Hoshi,Seinen,0,reading,,38056,29206
27989,Maga-Tsuki,"Comedy, Ecchi, Harem, Romance, School, Shounen, Supernatural",5,completed,7.32,4751,552
93064,Magamagashiki Kemono no Yuku Hate wa,"Action, Fantasy, Shoujo, Supernatural",0,on_hold,,38958,59519
123425,Magan to Dangan wo Tsukatte Isekai wo Buchinuku!,"Action, Adventure, Fantasy, Isekai, Reincarnation",0,on_hold,6.33,18596,4120
123438,Magatsu Wanashi no Yuushagari,"Action, Erotica, Fantasy, Seinen, Supernatural",0,reading,5.71,,4097
75053,Magazine Heroines on the Beach,"Comedy, Ecchi, Shounen",4,completed,6.18,19549,10472
47919,Magdala de Nemure,"Adventure, Drama, Fantasy, Romance",0,reading,7.25,5597,15342
51453,Magdala de Nemure,"Drama, Fantasy, Seinen",0,on_hold,7.18,6527,5975
13999,Magetsukan Kitan,"Comedy, Ecchi, Harem, Horror, Romance, Seinen, Supernatural",5,completed,6.85,11680,5947
14790,Magi,"Adventure, Award Winning, Fantasy, Shounen",8,completed,8.26,365,78
82041,Magi no Okurimono,"Romance, Seinen, Supernatural",6,completed,7.46,3334,2719
48025,Magi: Sinbad no Bouken,"Action, Adventure, Fantasy, Shounen",0,reading,8.1,593,523
1804,Magic Kaito,"Adventure, Comedy, Romance, Shounen",0,reading,7.79,1407,2597
52243,Magic: The Gathering - Magic Gakuen Seitokai,"School, Strategy Game",4,completed,5.94,20293,28948
23956,Magic: The Gathering - Moe Tsukinu Honoo,"Action, Adventure, Fantasy, Seinen",0,reading,6.32,18627,23348
83187,Magical Pâtissière Kosaki-chan!!,"Action, Comedy, Mahou Shoujo, Parody, School, Shounen",5,completed,6.8,12557,4307
57131,Magical☆Change,"Action, Comedy, Magical Sex Shift, Shoujo",0,on_hold,6.64,14944,15188
49127,Magical☆Star Kanon 100%,"Comedy, Mahou Shoujo, Shounen, Supernatural",0,on_hold,6.43,17713,8471
24825,Magico,"Action, Adventure, Comedy, Fantasy, Romance, Shounen",6,completed,7.71,1764,1194
65011,Magicraft Meister,"Adventure, Fantasy",0,reading,7.31,4869,14824
109181,Magicraft Meister,"Adventure, Fantasy",0,reading,6.41,17945,3136
1728,Magikano,"Comedy, Ecchi, Fantasy, Harem, Romance, School",0,on_hold,6.83,11892,9819
94268,Magmel of the Sea Blue,"Action, Adventure, Fantasy, Shounen, Super Power",0,reading,6.99,9433,9438
50967,Magnet na Watashitachi,"Romance, School, Shoujo",4,completed,7.1,7737,4423
22150,Magnolia,"Fantasy, Romance, Shoujo",5,completed,7.17,6666,6096
17349,Mahjong Hishoden: Naki no Ryuu,"Action, Drama, Organized Crime, Strategy Game",0,on_hold,,23575,25318
19383,Mahoro Ekimae Tada Benriken,Josei,0,reading,,34393,33238
96214,Mahoroba Kissa,"Comedy, Slice of Life",4,completed,6.4,17953,17889
23951,Mahoromi: Jikuu Kenchiku Genshitan,"Drama, Mystery, Seinen, Supernatural",0,reading,6.9,10817,13579
20645,Mahou Gyoushounin Roma,"Drama, Fantasy, Shounen, Supernatural",0,reading,7.09,7744,10982
131345,Mahou Joshi Gakuen no Suketto Kyoushi,"Action, Fantasy, School, Shounen",0,reading,6.45,17446,9019
9882,Mahou no Tenshi Creamy Mami,"Comedy, Fantasy, Mahou Shoujo, Music, Shoujo",0,on_hold,7.02,8868,14548
120896,Mahou Sekai no Uketsukejou ni Naritai desu,"Fantasy, Romance, Shoujo",0,reading,6.93,10276,6524
13268,Mahou Senki Lyrical Nanoha Force,"Action, Detective, Fantasy, Mahou Shoujo, Military, Sci-Fi, Seinen, Shoujo",0,reading,7.36,4318,7897
15,Mahou Sensei Negima!,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Martial Arts, Romance, School, Shounen, Supernatural",7,completed,7.91,985,223
55421,Mahou Sensou,"Action, Fantasy, Josei",0,on_hold,6.68,14408,6882
55431,Mahou Sensou,"Action, Fantasy",0,on_hold,6.66,14751,10790
86598,Mahou Shoujo 4-gou-chan,"Action, Seinen",0,on_hold,,47941,46593
72353,Mahou Shoujo Ikusei Keikaku,"Action, Fantasy, Mahou Shoujo, Supernatural, Survival, Suspense",0,on_hold,7.85,1157,4180
103453,Mahou Shoujo Ikusei Keikaku: F2P,"Action, Fantasy, Mahou Shoujo, Supernatural, Survival, Suspense",0,on_hold,,42101,24607
24295,Mahou Shoujo Kazumi★Magica: The Innocent Malice,"Action, Drama, Fantasy, Mahou Shoujo, Mystery, Seinen, Supernatural",5,completed,7.07,8045,2639
88560,Mahou Shoujo Kokone wa Kakukatariki,"Fantasy, Mahou Shoujo, Shounen",0,on_hold,,48540,30030
42129,Mahou Shoujo Lyrical Nanoha Innocent,"Action, Ecchi, Fantasy, Sci-Fi, Supernatural",0,reading,7.29,5064,15842
88984,Mahou Shoujo Lyrical Nanoha InnocentS,"Action, Ecchi, Fantasy, Sci-Fi",0,on_hold,7.09,7838,24384
14238,Mahou Shoujo Lyrical Nanoha ViVid,"Action, Mahou Shoujo",7,completed,7.55,2701,6090
63891,Mahou Shoujo Lyrical Nanoha ViVid LIFE,"Comedy, Parody, Shounen",0,on_hold,,45232,26203
25218,Mahou Shoujo Lyrical Nanoha: Comic à la carte,"Comedy, Ecchi, Fantasy, School, Sci-Fi, Slice of Life",0,on_hold,7.05,8417,26506
44319,Mahou Shoujo Madoka★Magica: The Different Story,"Drama, Horror, Mahou Shoujo, School, Seinen",0,on_hold,8.15,526,1188
89724,Mahou Shoujo nante Mou Ii desukara.,"Comedy, Mahou Shoujo",0,on_hold,6.63,15117,17990
110480,Mahou Shoujo no Kareinaru Yosei,"Comedy, Mahou Shoujo",0,reading,6.75,13274,16669
40175,Mahou Shoujo of the End,"Action, Horror, Mystery, Shounen, Supernatural",0,reading,6.74,13359,458
57295,Mahou Shoujo Site,"Drama, Gore, Horror, Mahou Shoujo, Psychological, Supernatural",0,reading,6.85,11604,512
62673,Mahou Shoujo Suzune★Magica,"Drama, Fantasy, Mahou Shoujo",0,on_hold,6.75,13299,5718
181656,Mahou Shoujo to Mayaku Sensou,"Action, Gore, Mahou Shoujo, Organized Crime, Shounen",0,reading,6.9,10794,23457
94235,Mahou Shoujo Tokushusen Asuka,"Action, Drama, Military, Seinen",0,reading,7.05,8403,3498
893,Mahou Tsukai Kurohime,"Action, Adventure, Comedy, Ecchi, Fantasy, Romance, Shounen, Supernatural",8,completed,7.66,2018,1503
115327,Mahou? Sonna Koto yori Kinniku da!,"Action, Adventure, Comedy, Fantasy",0,reading,6.72,13713,9849
14204,Mahoui Neko to Ibarahime,"Fantasy, Girls Love, Sci-Fi",3,completed,6.35,18471,24464
34127,Mahouka Koukou no Rettousei,"Action, Fantasy, Romance, School, Sci-Fi, Urban Fantasy",0,reading,8.16,499,619
60973,Mahouka Koukou no Rettousei: Kyuukousen-hen,"Action, Fantasy, School, Sci-Fi, Urban Fantasy",0,reading,7.79,1416,2808
33699,Mahouka Koukou no Rettousei: Nyuugaku-hen,"Fantasy, School, Sci-Fi, Shounen, Urban Fantasy",6,completed,7.72,1708,1103
93234,Mahouka Koukou no Rettousei: Raihousha-hen,"Fantasy, Sci-Fi, Urban Fantasy",0,on_hold,7.66,2004,5346
60977,Mahouka Koukou no Rettousei: Tsuioku-hen,"Fantasy, Sci-Fi, Urban Fantasy",5,completed,7.82,1296,2847
60975,Mahouka Koukou no Rettousei: Yokohama Souran-hen,"Action, Fantasy, Sci-Fi, Urban Fantasy",0,on_hold,7.43,3655,4958
41539,Mahouka Koukou no Yuutousei,"Fantasy, Sci-Fi, Urban Fantasy",0,reading,7.49,3076,3391
13922,Mahoutsukai (♂) to Deshi (♀) no Futekisetsu na Kankei,"Action, Ecchi, Fantasy, Mythology, Romance, School, Supernatural",5,completed,6.93,10341,3350
73455,Mahoutsukai no Deshi ga Warau Toki.,"Mystery, Shounen, Supernatural",0,on_hold,6.91,10566,10935
110446,Mahoutsukai no Insatsujo,"Comedy, Fantasy",0,reading,7.07,8063,6705
113115,Mahoutsukai no Konyakusha,"Fantasy, Romance",0,reading,6.96,9853,5068
17198,Mahoutsukai no Neko,"Adventure, Fantasy, Josei",0,reading,6.99,9429,9243
108612,Mahoutsukai no Oshigoto,Fantasy,0,reading,,43949,22838
61189,Mahoutsukai no Yome,"Drama, Fantasy, Mythology, Romance, Shounen, Urban Fantasy",8,reading,8.33,286,166
121489,Mahoutsukai Reimeiki,"Action, Adventure, Comedy, Fantasy, Shounen",0,reading,6.68,14387,10501
81367,Mai Ball!,"Comedy, Ecchi, Seinen, Sports, Team Sports",0,on_hold,6.84,11732,5181
102636,Maid kara Haha ni Narimashita,"Childcare, Fantasy, Isekai, Josei, Reincarnation, Romance, Slice of Life",0,reading,7.1,7585,4731
128920,Maid no Kishi-san,"Comedy, Romance, Slice of Life",0,reading,7.07,8080,6384
107239,Maiko-san Chi no Makanai-san,"Award Winning, Gourmet, Iyashikei, Performing Arts, Shounen, Slice of Life",0,reading,7.98,821,3106
131373,"Mainichi Shine Shine Itte Kuru Gimai ga, Ore ga Neteiru Suki ni Saiminjutsu de Horesaseyou toshite Kuru n desu kedo......!","Comedy, Romance",0,reading,5.15,20835,4891
104241,Mairimashita! Iruma-kun,"Comedy, Fantasy, Shounen",0,reading,8.34,281,263
23688,Mairunovich,"Comedy, School, Shoujo",6,reading,7.13,7227,1274
278,Majeh,"Action, Adventure, Fantasy, Martial Arts, Supernatural",0,reading,7.62,2239,2297
20599,Maji de Watashi ni Koi Shinasai!,"Action, Comedy, Ecchi, Harem, Romance, School, Shounen",4,completed,7.28,5170,2585
46420,Majime na Jikan,"Romance, Seinen, Supernatural",6,completed,7.16,6704,5984
13254,Majimoji Rurumo,"Comedy, Fantasy, School, Shounen",0,on_hold,7.01,9096,9608
674,Majin Tantei Nougami Neuro,"Detective, Mystery, Shounen, Supernatural",6,completed,8.09,622,955
79693,Majo ni Ataeru Tettsui,"Fantasy, Historical, Shounen",0,on_hold,6.65,14773,15613
174802,Majo ni Kubiwa wa Tsukerarenai,"Action, Fantasy, Seinen, Urban Fantasy",0,reading,,31815,40920
129431,Majo ni Sasageru Trick,"Adventure, Comedy, Fantasy, Romance, Shounen, Time Travel",5,completed,7,9203,5579
73159,Majo no Complex,"Comedy, Fantasy, Seinen",6,completed,6.79,12571,20193
82281,Majo no Geboku to Maou no Tsuno,"Comedy, Fantasy, Magical Sex Shift, Shounen",0,reading,7.44,3543,8358
86710,Majo no Ie: Ellen no Nikki,"Drama, Horror, Mythology, Supernatural",6,completed,7.73,1632,11729
110036,Majo no Kaigashuu,"Fantasy, Mythology, Shounen, Supernatural",0,reading,7.46,3372,5162
124214,Majo no Moribito,"Action, Fantasy, Shounen",4,reading,5.12,20840,5586
163688,Majo no Shikkounin,"Fantasy, Shounen",5,completed,6.71,13845,10338
35313,Majo no Shinzou,Fantasy,7,completed,7.71,1767,6012
102330,Majo no Tabitabi,"Adventure, Fantasy",0,reading,8.2,442,1702
116831,Majo no Tabitabi,"Adventure, Fantasy",0,reading,7.79,1388,3307
130888,Majo Taisen: 32-nin no Isai no Majo wa Koroshiau,"Action, Seinen, Supernatural",0,reading,6.72,13729,3882
42173,Majo to Hatsukoi.,Shoujo,0,on_hold,7.11,7542,17656
62771,Majo to Houki to Kurobuchi Megane,"Comedy, Slice of Life",5,completed,7.33,4556,7419
106204,Majo to Yajuu,"Action, Adult Cast, Fantasy, Seinen",0,reading,8.2,444,943
112039,Majo wa Mioji kara,"Comedy, Fantasy, Romance, Seinen",6,completed,6.5,16873,5640
99352,Majo-kun to Watashi,"Shoujo, Supernatural",0,reading,6.86,11464,11215
66445,Majo-san to Issho,"Boys Love, Comedy, Crossdressing, Ecchi, Fantasy",3,completed,6.01,20154,27478
116957,Majo-senpai Nippou,"Romance, Slice of Life",0,reading,7.53,2813,3389
113628,Majogari no Libercinis,"Drama, Supernatural",0,on_hold,6.37,18247,14253
121002,Majutsu Gakuin wo Shuseki de Sotsugyoushita Ore ga Boukensha wo Hajimeru no wa Sonna ni Okashii Darou ka,"Action, Adventure, Comedy, Fantasy",0,reading,6.71,13858,4960
17200,Makai Ouji: Devils and Realist,"Comedy, Fantasy, Historical, Josei, Mystery, Mythology, School, Supernatural",0,reading,7.7,1789,1286
136758,Makaigaeri no Rettou Nouryokusha,"Action, Fantasy, Supernatural",0,reading,6.2,19483,9013
88246,Maken no Daydreamer,"Action, Adventure, Fantasy",0,reading,7.06,8215,19717
98156,Maken no Daydreamer,"Action, Adventure, Fantasy",0,reading,6.37,18261,2171
7186,Maken-Ki!,"Action, Ecchi, Harem, Martial Arts, School, Shounen, Super Power",5,reading,6.85,11671,1112
109649,"Makikomarete Isekai Teni suru Yatsu wa, Taitei Cheat","Adventure, Erotica, Fantasy, Harem, Isekai",0,on_hold,5.82,,1955
12732,Makimodoshi no Koi no Uta,"Romance, School, Shoujo",4,completed,6.94,10160,15141
33441,Mako to Aki-chan no Koigokoro,"Romance, School, Shoujo",5,completed,7.07,8049,8808
104567,Makui no Rease,"Fantasy, Mystery, Shounen",0,reading,6.3,18834,20863
34321,Malicious Code,"Adventure, Drama, Sci-Fi",4,completed,6.63,15146,9066
110483,Malleus Maleficarum,Fantasy,4,reading,6.68,14377,18450
122649,Mamahaha no Tsurego ga Motokano datta,"Comedy, Romance",0,reading,6.82,12185,2196
132874,Mamahaha no Tsurego ga Motokano datta,"Comedy, Romance",0,reading,7.54,2750,3905
65151,Mame Sengoku Basara,"Comedy, Historical, Seinen",0,on_hold,,45371,41612
139227,"Mamono wo Shitagaeru ""Teiin"" wo Motsu Tensei Kenja: Katsute no Mahou to Juuma de Hissori Saikyou no Boukensha ni Naru","Adventure, Fantasy, Reincarnation",0,reading,6.3,18839,11445
118197,Mamono-tachi wa Katazukerarenai,"Comedy, Fantasy",0,reading,7.17,6633,9773
142030,Mamore! Shugomaru,"Action, Comedy, Shounen",0,reading,4.68,20867,10850
111320,Manabi Ikiru wa Fuufu no Tsutome,"Comedy, Romance, Slice of Life",0,reading,6.47,17268,17361
26540,Manabiya Ouji,"Comedy, Romance, Shoujo",4,completed,6.68,14433,15129
128826,"Manadeshi ni Uragirarete Shinda Ossan Yuusha, Shijou Saikyou no Maou toshite Ikikaeru","Action, Adventure, Fantasy",0,reading,6.17,19585,7621
111754,Manaka no Mori,"Romance, Seinen, Supernatural",0,reading,,49416,31967
83273,Manatsu no Blue,"Romance, Shoujo",4,completed,6.65,14777,23910
8045,Manatsu no Nureta Toiki,"Romance, Shoujo",4,completed,6.63,15164,6328
98149,Manga wo Yomeru Ore ga Sekai Saikyou: Yome-tachi to Sugosu Kimama na Seikatsu,Fantasy,0,reading,,40492,28014
11294,Mangaka-san to Assistant-san to,"Comedy, Ecchi, Harem, Seinen, Slice of Life",7,completed,7.49,3114,1066
56693,Mangaka-san to Assistant-san to 2,"Comedy, Ecchi, Harem, Otaku Culture, Seinen, Slice of Life",0,reading,6.87,11375,3071
5547,Mangetsu no Yoru ni Akuma no Kiss,"Fantasy, Romance, Shoujo, Supernatural, Vampire",0,completed,6.39,18065,18893
93574,Manjuu Kowai of the Dead,"Historical, Horror, Seinen",3,completed,5.77,20529,21865
93492,Manowa: Mamono Taosu Nouryoku Ubau Watashi Tsuyokunaru!,Fantasy,0,reading,,39092,52598
95427,Manuke na FPS Player ga Isekai e Ochita Baai,"Action, Fantasy, Isekai",0,on_hold,,39731,28764
97645,Manuke na FPS Player ga Isekai e Ochita Baai,"Action, Fantasy, Isekai",0,reading,6.59,15651,2813
119588,Mao,"Shounen, Supernatural",0,reading,7.16,6823,4380
118438,"Maou desu. Onna Yuusha no Hahaoya to Saikon shita node, Onna Yuusha ga Giri no Musume ni Narimashita. @comic","Comedy, Fantasy, Romance",0,reading,6.91,10609,3518
115438,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou","Action, Fantasy, Reincarnation, School",0,reading,7.19,6326,1228
109559,Maou Kyoudai,"Comedy, Fantasy, Mythology",0,on_hold,6.87,11237,10977
44363,Maou na Anoko to Murabito A,"Comedy, Fantasy, Mythology, Romance, Supernatural",0,on_hold,,37300,20171
44569,Maou na Anoko to Murabito A,"Comedy, Fantasy, Mythology, Romance, Seinen, Supernatural",5,completed,6.91,10663,3934
110329,"Maou ni Natta node, Dungeon Tsukutte Jingai Musume to Honobono suru","Fantasy, Isekai, Reincarnation",0,on_hold,7.59,2407,7431
115200,"Maou ni Natta node, Dungeon Tsukutte Jingai Musume to Honobono suru","Fantasy, Isekai, Reincarnation",0,reading,7.4,3885,937
107110,Maou no Hisho,"Comedy, Supernatural",0,reading,6.87,11292,6036
132346,Maou no Jinji,"Comedy, Fantasy",0,reading,,52696,26036
133581,"Maou no Koi, Mamanaranu.","Comedy, Romance, School, Shounen, Slice of Life",0,reading,,52903,22886
121945,Maou no Musume wa Yasashisugiru!!,"Childcare, Comedy, Fantasy",0,reading,7.89,1041,2052
130255,"Maou no Musume, Sugoku Choroi.","Comedy, Fantasy, Mythology",0,reading,6.45,17445,5125
